"","schoolcode","sssdistrict","ssslong","ssslat","programplaced","cutoff","quality","size"
"3540",70202,"Krachi West",NA,NA,"Business",213,241.307692307692,13
"3541",70202,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Agriculture",220,264,5
"3542",70202,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Technical",240,282.333333333333,6
"3543",70202,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Business",213,241.307692307692,13
"3544",70203,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Agriculture",204,250.084507042254,71
"3545",70203,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Business",204,253.333333333333,42
"3546",70203,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Technical",213,231.090909090909,11
"3547",70203,"Krachi East",NA,NA,"Agriculture",204,250.084507042254,71
"3548",70203,"Krachi East",NA,NA,"Business",204,253.333333333333,42
"3549",70203,"Krachi East",NA,NA,"Technical",213,231.090909090909,11
"3550",70204,"Krachi East",NA,NA,"Business",207,228,3
"3551",70204,"Krachi East",NA,NA,"General Arts",209,235.333333333333,6
"3552",70204,"Kete Krachie",-0.0899035781621933,8.05344390869141,"Business",207,228,3
"3553",70204,"Kete Krachie",-0.0899035781621933,8.05344390869141,"General Arts",209,235.333333333333,6
"3557",70301,"Nkwanta",NA,NA,"General Arts",240,267.375,120
"3558",70301,"Nkwanta",NA,NA,"Home Economics",192,251.7,30
"3559",70301,"Nkwanta",NA,NA,"Business",204,260.057142857143,70
"3560",70301,"Nkwanta",NA,NA,"General Science",204,253.620689655172,29
"3561",70301,"Nkwanta",NA,NA,"Visual Arts",218,252.3125,16
"3562",70301,"Nkwanta",0.40209686756134,8.32355308532715,"General Arts",240,267.375,120
"3563",70301,"Nkwanta",0.40209686756134,8.32355308532715,"Home Economics",192,251.7,30
"3564",70301,"Nkwanta",0.40209686756134,8.32355308532715,"Business",204,260.057142857143,70
"3565",70301,"Nkwanta",0.40209686756134,8.32355308532715,"General Science",204,253.620689655172,29
"3566",70301,"Nkwanta",0.40209686756134,8.32355308532715,"Visual Arts",218,252.3125,16
"3567",70302,"Nkwanta",0.40209686756134,8.32355308532715,"Business",228,242,5
"3568",70302,"Nkwanta",0.40209686756134,8.32355308532715,"Agriculture",224,245.866666666667,15
"3569",70302,"Nkwanta",0.40209686756134,8.32355308532715,"Home Economics",239,239,1
"3570",70302,"Nkwanta",0.40209686756134,8.32355308532715,"Visual Arts",221,243,7
"3571",70303,"Nkwanta",NA,NA,"General Arts",210,238.615384615385,13
"3572",70303,"Nkwanta",NA,NA,"Agriculture",214,224,6
"3573",70303,"Nkwanta",NA,NA,"Technical",202,232.666666666667,3
"3574",70303,"Nkwanta",0.40209686756134,8.32355308532715,"General Arts",210,238.615384615385,13
"3575",70303,"Nkwanta",0.40209686756134,8.32355308532715,"Agriculture",214,224,6
"3576",70303,"Nkwanta",0.40209686756134,8.32355308532715,"Technical",202,232.666666666667,3
"3577",70401,"Akatsi",0.842700481414795,6.20688915252686,"Business",231,262.38,100
"3578",70401,"Akatsi",0.842700481414795,6.20688915252686,"General Arts",245,274.45,100
"3579",70401,"Akatsi",0.842700481414795,6.20688915252686,"Agriculture",206,253.244897959184,98
"3580",70401,"Akatsi",0.842700481414795,6.20688915252686,"General Science",238,271.54,50
"3581",70401,"Akatsi",0.842700481414795,6.20688915252686,"Home Economics",207,239.15,40
"3582",70401,"Akatsi",0.842700481414795,6.20688915252686,"Visual Arts",209,257.379310344828,29
"3583",70401,"Akatsi",0.842700481414795,6.20688915252686,"Technical",242,271.82,50
"3584",70401,"Akatsi",NA,NA,"Business",231,262.38,100
"3585",70401,"Akatsi",NA,NA,"General Arts",245,274.45,100
"3586",70401,"Akatsi",NA,NA,"Agriculture",206,253.244897959184,98
"3587",70401,"Akatsi",NA,NA,"General Science",238,271.54,50
"3588",70401,"Akatsi",NA,NA,"Home Economics",207,239.15,40
"3589",70401,"Akatsi",NA,NA,"Visual Arts",209,257.379310344828,29
"3590",70401,"Akatsi",NA,NA,"Technical",242,271.82,50
"3591",70402,"Akatsi",0.842700481414795,6.20688915252686,"Agriculture",224,240.181818181818,11
"3592",70402,"Akatsi",0.842700481414795,6.20688915252686,"Business",211,246.235294117647,17
"3593",70402,"Akatsi",0.842700481414795,6.20688915252686,"General Arts",216,252.258064516129,31
"3594",70403,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Business",215,250.166666666667,6
"3595",70403,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Arts",205,248.333333333333,9
"3596",70403,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Agriculture",221,228.333333333333,6
"3597",70403,"Ketu",NA,NA,"Business",215,250.166666666667,6
"3598",70403,"Ketu",NA,NA,"General Arts",205,248.333333333333,9
"3599",70403,"Ketu",NA,NA,"Agriculture",221,228.333333333333,6
"3600",70501,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",241,268.475,40
"3601",70501,"Keta",0.853055775165558,5.90746402740479,"Home Economics",257,278.075,40
"3602",70501,"Keta",0.853055775165558,5.90746402740479,"General Science",259,290.175,80
"3603",70501,"Keta",0.853055775165558,5.90746402740479,"General Arts",281,301.3125,80
"3604",70501,"Keta",0.853055775165558,5.90746402740479,"Agriculture",243,279.325,40
"3605",70501,"Keta",0.853055775165558,5.90746402740479,"Business",256,287.25,80
"3606",70502,"Keta",0.853055775165558,5.90746402740479,"Technical",200,263.6875,80
"3607",70502,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",285,318.222222222222,45
"3608",70502,"Keta",0.853055775165558,5.90746402740479,"Business",322,347.878787878788,99
"3609",70502,"Keta",0.853055775165558,5.90746402740479,"Home Economics",284,308.804347826087,46
"3610",70502,"Keta",0.853055775165558,5.90746402740479,"Agriculture",261,298.633333333333,60
"3611",70502,"Keta",0.853055775165558,5.90746402740479,"General Arts",319,338.875,120
"3612",70502,"Keta",0.853055775165558,5.90746402740479,"General Science",334,357.833333333333,90
"3613",70503,"Keta",0.853055775165558,5.90746402740479,"Business",205,248.558441558442,77
"3614",70503,"Keta",0.853055775165558,5.90746402740479,"General Arts",213,244.3,120
"3615",70503,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",209,241.434782608696,23
"3616",70503,"Keta",0.853055775165558,5.90746402740479,"Home Economics",211,243.285714285714,35
"3617",70504,"Keta",0.853055775165558,5.90746402740479,"Home Economics",229,254.46,50
"3618",70504,"Keta",0.853055775165558,5.90746402740479,"General Arts",242,275.4,100
"3619",70504,"Keta",0.853055775165558,5.90746402740479,"Business",278,303.026666666667,150
"3620",70505,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",190,246.967741935484,31
"3621",70505,"Keta",0.853055775165558,5.90746402740479,"Home Economics",233,257.325,40
"3622",70505,"Keta",0.853055775165558,5.90746402740479,"General Arts",237,264.133333333333,120
"3623",70505,"Keta",0.853055775165558,5.90746402740479,"Agriculture",228,253.15,40
"3624",70505,"Keta",0.853055775165558,5.90746402740479,"General Science",224,264.25,40
"3625",70505,"Keta",0.853055775165558,5.90746402740479,"Business",198,250.343434343434,99
"3626",70506,"Keta",0.853055775165558,5.90746402740479,"Technical",216,223.75,4
"3627",70506,"Keta",0.853055775165558,5.90746402740479,"Home Economics",217,241,6
"3628",70506,"Keta",0.853055775165558,5.90746402740479,"Agriculture",200,237.538461538462,13
"3629",70506,"Keta",0.853055775165558,5.90746402740479,"General Arts",225,249,12
"3630",70506,"Keta",0.853055775165558,5.90746402740479,"Business",213,234.833333333333,6
"3631",70506,"Keta",NA,NA,"Technical",216,223.75,4
"3632",70506,"Keta",NA,NA,"Home Economics",217,241,6
"3633",70506,"Keta",NA,NA,"Agriculture",200,237.538461538462,13
"3634",70506,"Keta",NA,NA,"General Arts",225,249,12
"3635",70506,"Keta",NA,NA,"Business",213,234.833333333333,6
"3636",70507,"Keta",0.853055775165558,5.90746402740479,"Home Economics",213,233.166666666667,12
"3637",70507,"Keta",0.853055775165558,5.90746402740479,"General Arts",221,255.823529411765,34
"3638",70507,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",218,239.666666666667,3
"3639",70507,"Keta",0.853055775165558,5.90746402740479,"Business",217,245.076923076923,13
"3640",70508,"Keta",0.853055775165558,5.90746402740479,"Business",221,254.666666666667,12
"3641",70508,"Keta",0.853055775165558,5.90746402740479,"General Arts",214,254.576923076923,26
"3642",70508,"Keta",0.853055775165558,5.90746402740479,"Home Economics",214,237.666666666667,12
"3643",70508,"Keta",NA,NA,"Business",221,254.666666666667,12
"3644",70508,"Keta",NA,NA,"General Arts",214,254.576923076923,26
"3645",70508,"Keta",NA,NA,"Home Economics",214,237.666666666667,12
"3646",70509,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Business",215,256.333333333333,3
"3647",70509,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"General Arts",213,245.166666666667,6
"3648",70509,"Keta",NA,NA,"Business",215,256.333333333333,3
"3649",70509,"Keta",NA,NA,"General Arts",213,245.166666666667,6
"3652",70601,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",221,288.935064935065,77
"3653",70601,"Kpando",0.267385125160217,6.89685153961182,"General Science",352,371.911111111111,90
"3654",70601,"Kpando",0.267385125160217,6.89685153961182,"Business",320,347.766666666667,90
"3655",70601,"Kpando",0.267385125160217,6.89685153961182,"General Arts",328,351.355555555556,90
"3656",70601,"Kpando",NA,NA,"Agriculture",221,288.935064935065,77
"3657",70601,"Kpando",NA,NA,"General Science",352,371.911111111111,90
"3658",70601,"Kpando",NA,NA,"Business",320,347.766666666667,90
"3659",70601,"Kpando",NA,NA,"General Arts",328,351.355555555556,90
"3660",70602,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",277,297.275,40
"3661",70602,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",292,320.625,40
"3662",70602,"Kpando",0.267385125160217,6.89685153961182,"Business",337,350.45,40
"3663",70602,"Kpando",0.267385125160217,6.89685153961182,"Visual Arts",280,306.8,40
"3664",70602,"Kpando",0.267385125160217,6.89685153961182,"General Science",313,339.525,80
"3665",70602,"Kpando",0.267385125160217,6.89685153961182,"General Arts",323,338.8,80
"3666",70603,"Kpando",0.267385125160217,6.89685153961182,"General Science",251,280.475,40
"3667",70603,"Kpando",0.267385125160217,6.89685153961182,"Business",252,281.0625,80
"3668",70603,"Kpando",0.267385125160217,6.89685153961182,"Visual Arts",210,240.75,40
"3669",70603,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",242,270.95,40
"3670",70603,"Kpando",0.267385125160217,6.89685153961182,"General Arts",261,284.625,120
"3671",70603,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",226,257.85,40
"3672",70603,"South Dayi",NA,NA,"General Science",251,280.475,40
"3673",70603,"South Dayi",NA,NA,"Business",252,281.0625,80
"3674",70603,"South Dayi",NA,NA,"Visual Arts",210,240.75,40
"3675",70603,"South Dayi",NA,NA,"Home Economics",242,270.95,40
"3676",70603,"South Dayi",NA,NA,"General Arts",261,284.625,120
"3677",70603,"South Dayi",NA,NA,"Agriculture",226,257.85,40
"3678",70604,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",210,242.392857142857,28
"3679",70604,"Kpando",0.267385125160217,6.89685153961182,"Visual Arts",206,248.9,20
"3680",70604,"Kpando",0.267385125160217,6.89685153961182,"Business",240,275.625,40
"3681",70604,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",202,241.5625,32
"3682",70604,"Kpando",0.267385125160217,6.89685153961182,"General Science",221,256.884615384615,26
"3683",70604,"Kpando",0.267385125160217,6.89685153961182,"General Arts",246,277.65,80
"3684",70605,"Kpando",NA,NA,"General Arts",233,258.758333333333,120
"3685",70605,"Kpando",NA,NA,"General Science",212,249.911764705882,34
"3686",70605,"Kpando",NA,NA,"Agriculture",214,249.387755102041,49
"3687",70605,"Kpando",NA,NA,"Home Economics",221,247.55,40
"3688",70605,"Kpando",NA,NA,"Business",222,259.384615384615,13
"3689",70605,"Kpando",NA,NA,"Visual Arts",202,247.571428571429,35
"3690",70605,"Kpando",0.267385125160217,6.89685153961182,"General Arts",233,258.758333333333,120
"3691",70605,"Kpando",0.267385125160217,6.89685153961182,"General Science",212,249.911764705882,34
"3692",70605,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",214,249.387755102041,49
"3693",70605,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",221,247.55,40
"3694",70605,"Kpando",0.267385125160217,6.89685153961182,"Business",222,259.384615384615,13
"3695",70605,"Kpando",0.267385125160217,6.89685153961182,"Visual Arts",202,247.571428571429,35
"3696",70606,"Kpando",NA,NA,"Agriculture",221,245,11
"3697",70606,"Kpando",NA,NA,"Home Economics",202,230.461538461538,13
"3698",70606,"Kpando",NA,NA,"Technical",212,242,38
"3699",70606,"Kpando",NA,NA,"General Arts",219,241.25,4
"3700",70606,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",221,245,11
"3701",70606,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",202,230.461538461538,13
"3702",70606,"Kpando",0.267385125160217,6.89685153961182,"Technical",212,242,38
"3703",70606,"Kpando",0.267385125160217,6.89685153961182,"General Arts",219,241.25,4
"3704",70607,"South Dayi",NA,NA,"General Arts",210,241.846153846154,26
"3705",70607,"South Dayi",NA,NA,"Technical",213,255.28125,32
"3706",70607,"South Dayi",NA,NA,"Visual Arts",210,238.857142857143,7
"3707",70607,"South Dayi",NA,NA,"Home Economics",221,249.555555555556,9
"3708",70607,"South Dayi",NA,NA,"Agriculture",215,246.8,15
"3709",70607,"Kpando",0.267385125160217,6.89685153961182,"General Arts",210,241.846153846154,26
"3710",70607,"Kpando",0.267385125160217,6.89685153961182,"Technical",213,255.28125,32
"3711",70607,"Kpando",0.267385125160217,6.89685153961182,"Visual Arts",210,238.857142857143,7
"3712",70607,"Kpando",0.267385125160217,6.89685153961182,"Home Economics",221,249.555555555556,9
"3713",70607,"Kpando",0.267385125160217,6.89685153961182,"Agriculture",215,246.8,15
"3714",70608,"South Dayi",NA,NA,"Business",221,241.166666666667,6
"3715",70608,"South Dayi",NA,NA,"General Arts",215,242.9375,16
"3716",70608,"Kpando",0.267385125160217,6.89685153961182,"Business",221,241.166666666667,6
"3717",70608,"Kpando",0.267385125160217,6.89685153961182,"General Arts",215,242.9375,16
"3718",70701,"Ketu",NA,NA,"General Science",254,307.977777777778,90
"3719",70701,"Ketu",NA,NA,"Business",238,283.444444444444,135
"3720",70701,"Ketu",NA,NA,"General Arts",260,290.622222222222,135
"3721",70701,"Ketu",NA,NA,"Visual Arts",243,276.377777777778,45
"3722",70701,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Science",254,307.977777777778,90
"3723",70701,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Business",238,283.444444444444,135
"3724",70701,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Arts",260,290.622222222222,135
"3725",70701,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Visual Arts",243,276.377777777778,45
"3726",70702,"Ketu",NA,NA,"General Arts",213,248.21875,96
"3727",70702,"Ketu",NA,NA,"Business",213,249.5,38
"3728",70702,"Ketu",NA,NA,"Home Economics",208,228.88,25
"3729",70702,"Ketu",NA,NA,"Visual Arts",214,237.266666666667,15
"3730",70702,"Keta",0.853055775165558,5.90746402740479,"General Arts",213,248.21875,96
"3731",70702,"Keta",0.853055775165558,5.90746402740479,"Business",213,249.5,38
"3732",70702,"Keta",0.853055775165558,5.90746402740479,"Home Economics",208,228.88,25
"3733",70702,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",214,237.266666666667,15
"3734",70703,"Ketu",NA,NA,"General Arts",269,294.95,80
"3735",70703,"Ketu",NA,NA,"Home Economics",224,255.625,40
"3736",70703,"Ketu",NA,NA,"General Science",249,279.175,40
"3737",70703,"Ketu",NA,NA,"Agriculture",214,250.65,40
"3738",70703,"Ketu",NA,NA,"Visual Arts",212,245.861111111111,36
"3739",70703,"Ketu",NA,NA,"Business",249,279.5875,80
"3740",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Arts",269,294.95,80
"3741",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Home Economics",224,255.625,40
"3742",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Science",249,279.175,40
"3743",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Agriculture",214,250.65,40
"3744",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Visual Arts",212,245.861111111111,36
"3745",70703,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Business",249,279.5875,80
"3746",70704,"Keta",0.853055775165558,5.90746402740479,"Home Economics",236,260.18,50
"3747",70704,"Keta",0.853055775165558,5.90746402740479,"General Arts",252,284.07,100
"3748",70704,"Keta",0.853055775165558,5.90746402740479,"Visual Arts",213,246.085106382979,47
"3749",70704,"Keta",0.853055775165558,5.90746402740479,"Agriculture",234,262.816326530612,49
"3750",70704,"Keta",0.853055775165558,5.90746402740479,"Business",228,262.58,100
"3751",70704,"Ketu",NA,NA,"Home Economics",236,260.18,50
"3752",70704,"Ketu",NA,NA,"General Arts",252,284.07,100
"3753",70704,"Ketu",NA,NA,"Visual Arts",213,246.085106382979,47
"3754",70704,"Ketu",NA,NA,"Agriculture",234,262.816326530612,49
"3755",70704,"Ketu",NA,NA,"Business",228,262.58,100
"3756",70705,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Home Economics",225,251,4
"3757",70705,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Business",211,238.875,8
"3758",70705,"Ketu (Denu)",1.03270864486694,6.11122751235962,"General Arts",230,254.764705882353,17
"3759",70705,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Agriculture",200,217,5
"3760",70705,"Ketu (Denu)",1.03270864486694,6.11122751235962,"Technical",212,238,6
"3761",70705,"Ketu North",NA,NA,"Home Economics",225,251,4
"3762",70705,"Ketu North",NA,NA,"Business",211,238.875,8
"3763",70705,"Ketu North",NA,NA,"General Arts",230,254.764705882353,17
"3764",70705,"Ketu North",NA,NA,"Agriculture",200,217,5
"3765",70705,"Ketu North",NA,NA,"Technical",212,238,6
"3772",70801,"North Tongu",NA,NA,"General Arts",241,266.266666666667,135
"3773",70801,"North Tongu",NA,NA,"General Science",245,276.377777777778,45
"3774",70801,"North Tongu",NA,NA,"Home Economics",207,240,42
"3775",70801,"North Tongu",NA,NA,"Visual Arts",204,246.444444444444,27
"3776",70801,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",241,266.266666666667,135
"3777",70801,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Science",245,276.377777777778,45
"3778",70801,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Home Economics",207,240,42
"3779",70801,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Visual Arts",204,246.444444444444,27
"3780",70802,"North Tongu",NA,NA,"Home Economics",219,230.125,8
"3781",70802,"North Tongu",NA,NA,"General Science",235,236.5,2
"3782",70802,"North Tongu",NA,NA,"General Arts",221,245.35,40
"3783",70802,"North Tongu",NA,NA,"Technical",214,231.583333333333,12
"3784",70802,"North Tongu",NA,NA,"Agriculture",209,242.05,20
"3785",70802,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Home Economics",219,230.125,8
"3786",70802,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Science",235,236.5,2
"3787",70802,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",221,245.35,40
"3788",70802,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Technical",214,231.583333333333,12
"3789",70802,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Agriculture",209,242.05,20
"3790",70803,"North Tongu",NA,NA,"Technical",222,260.714285714286,7
"3791",70803,"North Tongu",NA,NA,"General Arts",212,245.75,24
"3792",70803,"North Tongu",NA,NA,"Agriculture",218,240.75,8
"3793",70803,"North Tongu",NA,NA,"Home Economics",218,244.625,8
"3794",70803,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Technical",222,260.714285714286,7
"3795",70803,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",212,245.75,24
"3796",70803,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Agriculture",218,240.75,8
"3797",70803,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Home Economics",218,244.625,8
"3798",70804,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Visual Arts",226,232,2
"3799",70804,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",213,249.714285714286,7
"3800",70804,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Business",217,260.8,20
"3801",70804,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Technical",221,267.785714285714,14
"3802",70804,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Home Economics",209,253.75,16
"3803",70804,"North Tongu",NA,NA,"Visual Arts",226,232,2
"3804",70804,"North Tongu",NA,NA,"General Arts",213,249.714285714286,7
"3805",70804,"North Tongu",NA,NA,"Business",217,260.8,20
"3806",70804,"North Tongu",NA,NA,"Technical",221,267.785714285714,14
"3807",70804,"North Tongu",NA,NA,"Home Economics",209,253.75,16
"3808",70805,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",238,238,1
"3809",70805,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Agriculture",227,227,1
"3810",70805,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Business",209,247.027777777778,36
"3811",70805,"North Tongu",NA,NA,"General Arts",238,238,1
"3812",70805,"North Tongu",NA,NA,"Agriculture",227,227,1
"3813",70805,"North Tongu",NA,NA,"Business",209,247.027777777778,36
"3814",70806,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"General Arts",220,224.5,2
"3815",70806,"North Tongu (Adidome)",0.407175898551941,6.13318634033203,"Business",262,288.5,2
"3816",70806,"North Tongu",NA,NA,"General Arts",220,224.5,2
"3817",70806,"North Tongu",NA,NA,"Business",262,288.5,2
"3820",70901,"South Tongu",NA,NA,"Visual Arts",224,257.73,100
"3821",70901,"South Tongu",NA,NA,"Business",290,314.08,100
"3822",70901,"South Tongu",NA,NA,"General Science",280,311,100
"3823",70901,"South Tongu",NA,NA,"Home Economics",265,284.42,50
"3824",70901,"South Tongu",NA,NA,"General Arts",291,315.62,150
"3825",70901,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Visual Arts",224,257.73,100
"3826",70901,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Business",290,314.08,100
"3827",70901,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"General Science",280,311,100
"3828",70901,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Home Economics",265,284.42,50
"3829",70901,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"General Arts",291,315.62,150
"3830",70902,"South Tongu",NA,NA,"Home Economics",233,253.857142857143,7
"3831",70902,"South Tongu",NA,NA,"General Arts",208,245.979166666667,48
"3832",70902,"South Tongu",NA,NA,"Agriculture",211,238.111111111111,27
"3833",70902,"South Tongu",NA,NA,"Technical",219,237.666666666667,6
"3834",70902,"South Tongu",NA,NA,"Business",213,247.411764705882,34
"3835",70902,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Home Economics",233,253.857142857143,7
"3836",70902,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"General Arts",208,245.979166666667,48
"3837",70902,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Agriculture",211,238.111111111111,27
"3838",70902,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Technical",219,237.666666666667,6
"3839",70902,"South Tongu (Sogakope)",0.645589470863342,5.96053743362427,"Business",213,247.411764705882,34
"3841",71001,"Hohoe",0.466238558292389,7.03059482574463,"General Science",203,241.368421052632,19
"3842",71001,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",218,230.166666666667,6
"3843",71001,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",214,242.263157894737,19
"3844",71001,"Hohoe",0.466238558292389,7.03059482574463,"Business",196,241.911111111111,45
"3845",71001,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",206,244.27397260274,73
"3846",71001,"Hohoe",NA,NA,"General Science",203,241.368421052632,19
"3847",71001,"Hohoe",NA,NA,"Home Economics",218,230.166666666667,6
"3848",71001,"Hohoe",NA,NA,"Agriculture",214,242.263157894737,19
"3849",71001,"Hohoe",NA,NA,"Business",196,241.911111111111,45
"3850",71001,"Hohoe",NA,NA,"General Arts",206,244.27397260274,73
"3851",71002,"Hohoe",NA,NA,"Technical",267,279.4,5
"3852",71002,"Hohoe",NA,NA,"Home Economics",227,231.5,2
"3853",71002,"Hohoe",NA,NA,"Agriculture",227,250.142857142857,7
"3854",71002,"Hohoe",0.466238558292389,7.03059482574463,"Technical",267,279.4,5
"3855",71002,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",227,231.5,2
"3856",71002,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",227,250.142857142857,7
"3857",71003,"Hohoe",0.466238558292389,7.03059482574463,"Business",223,223,1
"3858",71003,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",225,241.6,5
"3859",71003,"Hohoe",NA,NA,"Business",223,223,1
"3860",71003,"Hohoe",NA,NA,"General Arts",225,241.6,5
"3861",71004,"Hohoe",NA,NA,"Home Economics",217,243.1,10
"3862",71004,"Hohoe",NA,NA,"Agriculture",211,253,13
"3863",71004,"Hohoe",NA,NA,"General Arts",200,249.9375,80
"3864",71004,"Hohoe",NA,NA,"General Science",243,275.1875,16
"3865",71004,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",217,243.1,10
"3866",71004,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",211,253,13
"3867",71004,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",200,249.9375,80
"3868",71004,"Hohoe",0.466238558292389,7.03059482574463,"General Science",243,275.1875,16
"3869",71005,"Hohoe",0.466238558292389,7.03059482574463,"General Science",288,317.688888888889,45
"3870",71005,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",259,293.044444444444,135
"3871",71005,"Hohoe",0.466238558292389,7.03059482574463,"Business",274,306.644444444444,45
"3872",71006,"Hohoe",0.466238558292389,7.03059482574463,"General Science",272,296.52380952381,42
"3873",71006,"Hohoe",0.466238558292389,7.03059482574463,"Visual Arts",228,266.555555555556,45
"3874",71006,"Hohoe",0.466238558292389,7.03059482574463,"Home Economics",218,249.933333333333,45
"3875",71006,"Hohoe",0.466238558292389,7.03059482574463,"Business",257,285.666666666667,84
"3876",71006,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",281,303.797619047619,84
"3877",71007,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",213,250,5
"3878",71007,"Hohoe",0.466238558292389,7.03059482574463,"Technical",259,294,2
"3879",71007,"Hohoe",0.466238558292389,7.03059482574463,"Business",240,251,4
"3880",71007,"Hohoe",NA,NA,"General Arts",213,250,5
"3881",71007,"Hohoe",NA,NA,"Technical",259,294,2
"3882",71007,"Hohoe",NA,NA,"Business",240,251,4
"3883",71008,"Hohoe",NA,NA,"Technical",217,252.2,5
"3884",71008,"Hohoe",NA,NA,"General Arts",213,227.8,5
"3885",71008,"Hohoe",NA,NA,"Agriculture",217,234,4
"3886",71008,"Hohoe",NA,NA,"Home Economics",229,229,1
"3887",71008,"Hohoe",0.466238558292389,7.03059482574463,"Technical",217,252.2,5
"3888",71008,"Hohoe",0.466238558292389,7.03059482574463,"General Arts",213,227.8,5
"3889",71008,"Hohoe",0.466238558292389,7.03059482574463,"Agriculture",217,234,4
